FECHA,BMW,Casos,Muertes,Mov Residencial,Mov trabajo,Mov estaciones
2021-03-21,0.09065818181818229,65.0625,1.2838541666666667,-2.0,-126.0,-62.0
2021-03-22,0.09065818181818229,65.0625,1.2838541666666667,-11.0,137.0,70.0
2021-03-23,0.09065818181818229,65.0625,1.2838541666666667,4.0,-55.0,-27.0
2021-03-24,0.09065818181818229,55.910714285714285,1.2838541666666667,4.0,70.0,10.0
2021-03-25,0.09065818181818229,47.044642857142854,1.2433035714285714,0.0,-78.0,13.0
2021-03-26,0.09065818181818229,47.044642857142854,1.2433035714285716,-3.0,95.0,2.0
2021-03-27,0.09065818181818229,47.044642857142854,1.2433035714285714,5.0,-86.0,-18.0
2021-03-28,0.09065818181818229,37.892857142857146,1.2433035714285714,3.0,-79.0,-36.0
2021-03-29,0.09065818181818229,29.026785714285715,1.2433035714285714,8.0,-79.0,-23.0
2021-03-30,0.09065818181818229,29.026785714285715,1.2433035714285716,-11.0,171.0,59.0
2021-03-31,0.09065818181818229,44.169642857142854,1.2433035714285714,-5.0,28.0,-6.0
2021-04-01,0.09065818181818229,44.455357142857146,1.2838541666666667,-3.0,-132.0,25.0
2021-04-02,0.09065818181818229,37.44642857142857,1.2838541666666667,25.0,-140.0,-118.0
2021-04-03,0.09065818181818229,28.294642857142858,1.2838541666666667,-17.0,165.0,70.0
2021-04-04,0.09065818181818229,28.294642857142858,1.2838541666666667,-10.0,-33.0,-18.0
2021-04-05,0.09065818181818229,28.151785714285715,1.2838541666666667,1.0,78.0,84.0
2021-04-06,0.09065818181818229,28.151785714285715,1.2838541666666667,1.0,13.0,-47.0
2021-04-07,0.09065818181818229,14.4375,1.2838541666666667,3.0,47.0,3.0
2021-04-08,0.09065818181818229,14.4375,1.2838541666666667,0.0,-90.0,7.0
2021-04-09,0.09065818181818229,13.151785714285714,1.2838541666666667,-3.0,126.0,15.0
2021-04-10,0.09065818181818229,14.723214285714286,1.2838541666666667,11.0,-133.0,-15.0
2021-04-11,0.09065818181818229,15.294642857142858,1.2433035714285714,1.0,-81.0,-47.0
2021-04-12,0.09065818181818229,16.580357142857142,1.2433035714285716,-5.0,193.0,36.0
2021-04-13,0.09065818181818229,8.857142857142858,1.2433035714285714,1.0,-33.0,12.0
2021-04-14,0.09065818181818229,9.142857142857142,1.2433035714285714,4.0,4.0,-16.0
2021-04-15,0.09065818181818229,14.428571428571429,1.2433035714285714,-1.0,-50.0,12.0
2021-04-16,0.09065818181818229,16.571428571428573,1.2027529761904763,2.0,91.0,-6.0
2021-04-17,0.09065818181818229,19.428571428571427,1.2027529761904763,6.0,-62.0,-10.0
2021-04-18,0.09065818181818229,21.428571428571427,1.2433035714285714,-6.0,-162.0,-49.0
2021-04-19,0.09065818181818229,21.714285714285715,1.2433035714285714,0.0,185.0,54.0
